"Split","In_Best_X","p_mutation","sigma_end","Score"
"0.6","1.0","0.7999999999999999","0.151","9.999165569141077"
"0.6","1.0","0.7999999999999999","0.176","9.999151190694947"
"0.6","1.0","0.7999999999999999","0.20099999999999998","9.999147349377974"
"0.6","1.0","0.7999999999999999","0.22599999999999998","9.999147349377974"
"0.6","1.0","0.7999999999999999","0.251","9.999147349377974"
"0.6","1.0","0.7999999999999999","0.276","9.999147349377974"
"0.6","1.0","0.8999999999999999","0.001","9.999945347212911"
"0.6","1.0","0.8999999999999999","0.026000000000000002","9.999840120968155"
"0.6","1.0","0.8999999999999999","0.051000000000000004","9.999817016853735"
"0.6","1.0","0.8999999999999999","0.07600000000000001","9.999817016853735"
"0.6","1.0","0.8999999999999999","0.101","9.999817016853735"
"0.6","1.0","0.8999999999999999","0.126","9.999817016853735"
"0.6","1.0","0.8999999999999999","0.151","9.999817016853735"
"0.6","1.0","0.8999999999999999","0.176","9.999817016853735"
"0.6","1.0","0.8999999999999999","0.20099999999999998","9.999817016853735"
"0.6","1.0","0.8999999999999999","0.22599999999999998","9.999817016853735"
"0.6","1.0","0.8999999999999999","0.251","9.999817016853735"
"0.6","1.0","0.8999999999999999","0.276","9.999817016853735"
"0.6","1.0","0.9999999999999999","0.001","9.999947130300853"
"0.6","1.0","0.9999999999999999","0.026000000000000002","9.999947130300853"
"0.6","1.0","0.9999999999999999","0.051000000000000004","9.999947130300853"
"0.6","1.0","0.9999999999999999","0.07600000000000001","9.999947130300853"
"0.6","1.0","0.9999999999999999","0.101","9.999947130300853"
"0.6","1.0","0.9999999999999999","0.126","9.999947130300853"
"0.6","1.0","0.9999999999999999","0.151","9.999947130300853"
"0.6","1.0","0.9999999999999999","0.176","9.999947130300853"
"0.6","1.0","0.9999999999999999","0.20099999999999998","9.999947130300853"
"0.6","1.0","0.9999999999999999","0.22599999999999998","9.999947130300853"
"0.6","1.0","0.9999999999999999","0.251","9.999947130300853"
"0.6","1.0","0.9999999999999999","0.276","9.999947130300853"
"0.6","2.0","0.1","0.001","4.390665229370713"
"0.6","2.0","0.1","0.026000000000000002","7.621146791248869"
"0.6","2.0","0.1","0.051000000000000004","8.351767541130766"
"0.6","2.0","0.1","0.07600000000000001","8.298193927885846"
"0.6","2.0","0.1","0.101","8.474092909105806"
"0.6","2.0","0.1","0.126","8.51201005890773"
"0.6","2.0","0.1","0.151","8.705951302977981"
"0.6","2.0","0.1","0.176","8.626722648017255"
"0.6","2.0","0.1","0.20099999999999998","8.798397833736242"
"0.6","2.0","0.1","0.22599999999999998","8.8917093977453"
"0.6","2.0","0.1","0.251","8.656928313867429"
"0.6","2.0","0.1","0.276","8.97256346101703"
"0.6","2.0","0.2","0.001","8.446385473957822"
"0.6","2.0","0.2","0.026000000000000002","9.431406722030902"
"0.6","2.0","0.2","0.051000000000000004","9.575987425057537"
"0.6","2.0","0.2","0.07600000000000001","9.607682362320382"
"0.6","2.0","0.2","0.101","9.701703977088052"
"0.6","2.0","0.2","0.126","9.707127699283308"
"0.6","2.0","0.2","0.151","9.768256015070165"
"0.6","2.0","0.2","0.176","9.696933241926187"
"0.6","2.0","0.2","0.20099999999999998","9.69654138358796"
"0.6","2.0","0.2","0.22599999999999998","9.690610755611932"
"0.6","2.0","0.2","0.251","9.695283058905442"
"0.6","2.0","0.2","0.276","9.644719420688357"
"0.6","2.0","0.30000000000000004","0.001","9.459761258811712"
"0.6","2.0","0.30000000000000004","0.026000000000000002","9.85107253821237"
"0.6","2.0","0.30000000000000004","0.051000000000000004","9.803364832679742"
"0.6","2.0","0.30000000000000004","0.07600000000000001","9.871929835082314"
"0.6","2.0","0.30000000000000004","0.101","9.851993578104043"
"0.6","2.0","0.30000000000000004","0.126","9.863168357080928"
"0.6","2.0","0.30000000000000004","0.151","9.87487623929444"
"0.6","2.0","0.30000000000000004","0.176","9.85626312088461"
"0.6","2.0","0.30000000000000004","0.20099999999999998","9.854063330785994"
"0.6","2.0","0.30000000000000004","0.22599999999999998","9.837246722700282"
"0.6","2.0","0.30000000000000004","0.251","9.885330266559837"
"0.6","2.0","0.30000000000000004","0.276","9.837894612315646"
"0.6","2.0","0.4","0.001","9.886268284945317"
"0.6","2.0","0.4","0.026000000000000002","9.965603200745845"
"0.6","2.0","0.4","0.051000000000000004","9.975661403841416"
"0.6","2.0","0.4","0.07600000000000001","9.970421956215693"
"0.6","2.0","0.4","0.101","9.961038974342705"
"0.6","2.0","0.4","0.126","9.964343973355579"
"0.6","2.0","0.4","0.151","9.95773654776418"
"0.6","2.0","0.4","0.176","9.950269901464084"
"0.6","2.0","0.4","0.20099999999999998","9.946861290943739"
"0.6","2.0","0.4","0.22599999999999998","9.928414600334666"
"0.6","2.0","0.4","0.251","9.941166435398534"
"0.6","2.0","0.4","0.276","9.931574873538455"
"0.6","2.0","0.5","0.001","9.968521065111643"
"0.6","2.0","0.5","0.026000000000000002","9.988427529432178"
"0.6","2.0","0.5","0.051000000000000004","9.98898208687828"
"0.6","2.0","0.5","0.07600000000000001","9.987907628686468"
"0.6","2.0","0.5","0.101","9.985625321261386"
"0.6","2.0","0.5","0.126","9.981708033939677"
"0.6","2.0","0.5","0.151","9.979178516327002"
"0.6","2.0","0.5","0.176","9.975147402086808"
"0.6","2.0","0.5","0.20099999999999998","9.972555217445635"
"0.6","2.0","0.5","0.22599999999999998","9.971813949195397"
"0.6","2.0","0.5","0.251","9.96169296068499"
"0.6","2.0","0.5","0.276","9.967440339632718"
"0.6","2.0","0.6","0.001","9.992559892094153"
"0.6","2.0","0.6","0.026000000000000002","9.997219286734675"
"0.6","2.0","0.6","0.051000000000000004","9.99575781253745"
"0.6","2.0","0.6","0.07600000000000001","9.993206651325078"
"0.6","2.0","0.6","0.101","9.992258718784047"
"0.6","2.0","0.6","0.126","9.99075611300288"
"0.6","2.0","0.6","0.151","9.989588818629363"
"0.6","2.0","0.6","0.176","9.988286832532294"
"0.6","2.0","0.6","0.20099999999999998","9.98787413240722"
"0.6","2.0","0.6","0.22599999999999998","9.987571505278222"
"0.6","2.0","0.6","0.251","9.987477104513392"
"0.6","2.0","0.6","0.276","9.9873060308133"
"0.6","2.0","0.7","0.001","9.998835429276571"
"0.6","2.0","0.7","0.026000000000000002","9.998960776915549"
"0.6","2.0","0.7","0.051000000000000004","9.998226883619242"
"0.6","2.0","0.7","0.07600000000000001","9.997585137618668"
"0.6","2.0","0.7","0.101","9.99746343923382"
"0.6","2.0","0.7","0.126","9.997321095815876"
"0.6","2.0","0.7","0.151","9.99713798138971"
"0.6","2.0","0.7","0.176","9.997132241824175"
"0.6","2.0","0.7","0.20099999999999998","9.997135275441696"
"0.6","2.0","0.7","0.22599999999999998","9.997137996228583"
"0.6","2.0","0.7","0.251","9.99714040421091"
"0.6","2.0","0.7","0.276","9.997142499414782"
"0.6","2.0","0.7999999999999999","0.001","9.999727359991923"
"0.6","2.0","0.7999999999999999","0.026000000000000002","9.999444806818975"
"0.6","2.0","0.7999999999999999","0.051000000000000004","9.999203192568212"
"0.6","2.0","0.7999999999999999","0.07600000000000001","9.999182961097862"
"0.6","2.0","0.7999999999999999","0.101","9.999180279999823"
"0.6","2.0","0.7999999999999999","0.126","9.999175021548679"
"0.6","2.0","0.7999999999999999","0.151","9.999165569141077"
"0.6","2.0","0.7999999999999999","0.176","9.999151190694947"
"0.6","2.0","0.7999999999999999","0.20099999999999998","9.999147349377974"
"0.6","2.0","0.7999999999999999","0.22599999999999998","9.999147349377974"
"0.6","2.0","0.7999999999999999","0.251","9.999147349377974"
"0.6","2.0","0.7999999999999999","0.276","9.999147349377974"
"0.6","2.0","0.8999999999999999","0.001","9.999938427109551"
"0.6","2.0","0.8999999999999999","0.026000000000000002","9.999824581541679"
"0.6","2.0","0.8999999999999999","0.051000000000000004","9.999817016853735"
"0.6","2.0","0.8999999999999999","0.07600000000000001","9.999817016853735"
"0.6","2.0","0.8999999999999999","0.101","9.999817016853735"
"0.6","2.0","0.8999999999999999","0.126","9.999817016853735"
"0.6","2.0","0.8999999999999999","0.151","9.999817016853735"
"0.6","2.0","0.8999999999999999","0.176","9.999817016853735"
"0.6","2.0","0.8999999999999999","0.20099999999999998","9.999817016853735"
"0.6","2.0","0.8999999999999999","0.22599999999999998","9.999817016853735"
"0.6","2.0","0.8999999999999999","0.251","9.999817016853735"
"0.6","2.0","0.8999999999999999","0.276","9.999817016853735"
"0.6","2.0","0.9999999999999999","0.001","9.999947130300853"
"0.6","2.0","0.9999999999999999","0.026000000000000002","9.999947130300853"
"0.6","2.0","0.9999999999999999","0.051000000000000004","9.999947130300853"
"0.6","2.0","0.9999999999999999","0.07600000000000001","9.999947130300853"
"0.6","2.0","0.9999999999999999","0.101","9.999947130300853"
"0.6","2.0","0.9999999999999999","0.126","9.999947130300853"
"0.6","2.0","0.9999999999999999","0.151","9.999947130300853"
"0.6","2.0","0.9999999999999999","0.176","9.999947130300853"
"0.6","2.0","0.9999999999999999","0.20099999999999998","9.999947130300853"
"0.6","2.0","0.9999999999999999","0.22599999999999998","9.999947130300853"
"0.6","2.0","0.9999999999999999","0.251","9.999947130300853"
"0.6","2.0","0.9999999999999999","0.276","9.999947130300853"
"0.6","3.0","0.1","0.001","4.2945847931523025"
"0.6","3.0","0.1","0.026000000000000002","7.495694374603779"
"0.6","3.0","0.1","0.051000000000000004","8.301886031392025"
"0.6","3.0","0.1","0.07600000000000001","8.208944496937502"
"0.6","3.0","0.1","0.101","8.282641950691064"
"0.6","3.0","0.1","0.126","8.446315023302464"
"0.6","3.0","0.1","0.151","8.573346668452393"
"0.6","3.0","0.1","0.176","8.814995847993533"
"0.6","3.0","0.1","0.20099999999999998","8.695140670096622"
"0.6","3.0","0.1","0.22599999999999998","8.645389347660194"
"0.6","3.0","0.1","0.251","8.567569597131813"
"0.6","3.0","0.1","0.276","8.880718128061917"
"0.6","3.0","0.2","0.001","8.432309812549615"
"0.6","3.0","0.2","0.026000000000000002","9.478824285259385"
"0.6","3.0","0.2","0.051000000000000004","9.475794514461315"
"0.6","3.0","0.2","0.07600000000000001","9.621425977503312"
"0.6","3.0","0.2","0.101","9.622476338027148"
"0.6","3.0","0.2","0.126","9.687155646318725"
"0.6","3.0","0.2","0.151","9.689410056920112"
"0.6","3.0","0.2","0.176","9.665810061626306"
"0.6","3.0","0.2","0.20099999999999998","9.703379759471769"
"0.6","3.0","0.2","0.22599999999999998","9.694782210414646"
"0.6","3.0","0.2","0.251","9.602258557641296"
"0.6","3.0","0.2","0.276","9.646298946295204"
"0.6","3.0","0.30000000000000004","0.001","9.442796479903402"
"0.6","3.0","0.30000000000000004","0.026000000000000002","9.809156053581214"
"0.6","3.0","0.30000000000000004","0.051000000000000004","9.82895141477201"
"0.6","3.0","0.30000000000000004","0.07600000000000001","9.876206032558738"
"0.6","3.0","0.30000000000000004","0.101","9.844013943525468"
"0.6","3.0","0.30000000000000004","0.126","9.869200572686847"
"0.6","3.0","0.30000000000000004","0.151","9.91046883908306"
"0.6","3.0","0.30000000000000004","0.176","9.836380240556176"
"0.6","3.0","0.30000000000000004","0.20099999999999998","9.855940612141877"
"0.6","3.0","0.30000000000000004","0.22599999999999998","9.854937640380566"
"0.6","3.0","0.30000000000000004","0.251","9.817101651388702"
"0.6","3.0","0.30000000000000004","0.276","9.847278158754424"
"0.6","3.0","0.4","0.001","9.885302399585905"
"0.6","3.0","0.4","0.026000000000000002","9.962754533211882"
"0.6","3.0","0.4","0.051000000000000004","9.968690853474364"
"0.6","3.0","0.4","0.07600000000000001","9.96670338574683"
"0.6","3.0","0.4","0.101","9.961852653271839"
"0.6","3.0","0.4","0.126","9.963055283274212"
"0.6","3.0","0.4","0.151","9.957562188138004"
"0.6","3.0","0.4","0.176","9.939590216685502"
"0.6","3.0","0.4","0.20099999999999998","9.949078430477751"
"0.6","3.0","0.4","0.22599999999999998","9.936770597723097"
"0.6","3.0","0.4","0.251","9.933343586990466"
"0.6","3.0","0.4","0.276","9.924848015917252"
"0.6","3.0","0.5","0.001","9.966718369697658"
"0.6","3.0","0.5","0.026000000000000002","9.990418972306678"
"0.6","3.0","0.5","0.051000000000000004","9.98879958080019"
"0.6","3.0","0.5","0.07600000000000001","9.985699489359083"
"0.6","3.0","0.5","0.101","9.98315294812702"
"0.6","3.0","0.5","0.126","9.982075037121069"
"0.6","3.0","0.5","0.151","9.978846282800443"
"0.6","3.0","0.5","0.176","9.971472005237903"
"0.6","3.0","0.5","0.20099999999999998","9.980293167311254"
"0.6","3.0","0.5","0.22599999999999998","9.974429613825928"
"0.6","3.0","0.5","0.251","9.963571282197586"
"0.6","3.0","0.5","0.276","9.960178428448547"
"0.6","3.0","0.6","0.001","9.992696475912416"
"0.6","3.0","0.6","0.026000000000000002","9.99649032310303"
"0.6","3.0","0.6","0.051000000000000004","9.995559663794506"
"0.6","3.0","0.6","0.07600000000000001","9.993229299756996"
"0.6","3.0","0.6","0.101","9.991550142966918"
"0.6","3.0","0.6","0.126","9.989733077482217"
"0.6","3.0","0.6","0.151","9.989243851713184"
"0.6","3.0","0.6","0.176","9.98763254621217"
"0.6","3.0","0.6","0.20099999999999998","9.986933393447979"
"0.6","3.0","0.6","0.22599999999999998","9.987421470363616"
"0.6","3.0","0.6","0.251","9.986951550568966"
"0.6","3.0","0.6","0.276","9.986899315314703"
"0.6","3.0","0.7","0.001","9.998967046203777"
"0.6","3.0","0.7","0.026000000000000002","9.998788403092039"
"0.6","3.0","0.7","0.051000000000000004","9.99837641717234"
"0.6","3.0","0.7","0.07600000000000001","9.997608539832713"
"0.6","3.0","0.7","0.101","9.997161380447888"
"0.6","3.0","0.7","0.126","9.99716769293646"
"0.6","3.0","0.7","0.151","9.997173627466204"
"0.6","3.0","0.7","0.176","9.997179184020286"
"0.6","3.0","0.7","0.20099999999999998","9.997184362582288"
"0.6","3.0","0.7","0.22599999999999998","9.997189163136195"
"0.6","3.0","0.7","0.251","9.997193585666405"
"0.6","3.0","0.7","0.276","9.99719763015773"
"0.6","3.0","0.7999999999999999","0.001","9.999781292927958"
"0.6","3.0","0.7999999999999999","0.026000000000000002","9.99949390571513"
"0.6","3.0","0.7999999999999999","0.051000000000000004","9.999236284750804"
"0.6","3.0","0.7999999999999999","0.07600000000000001","9.999148930427394"
"0.6","3.0","0.7999999999999999","0.101","9.999148687579218"
"0.6","3.0","0.7999999999999999","0.126","9.999148067027026"
"0.6","3.0","0.7999999999999999","0.151","9.999147349377974"
"0.6","3.0","0.7999999999999999","0.176","9.999147349377974"
"0.6","3.0","0.7999999999999999","0.20099999999999998","9.999147349377974"
"0.6","3.0","0.7999999999999999","0.22599999999999998","9.999147349377974"
"0.6","3.0","0.7999999999999999","0.251","9.999147349377974"
"0.6","3.0","0.7999999999999999","0.276","9.999147349377974"
"0.6","3.0","0.8999999999999999","0.001","9.999932020375311"
"0.6","3.0","0.8999999999999999","0.026000000000000002","9.999817016853735"
"0.6","3.0","0.8999999999999999","0.051000000000000004","9.999817016853735"
"0.6","3.0","0.8999999999999999","0.07600000000000001","9.999817016853735"
"0.6","3.0","0.8999999999999999","0.101","9.999817016853735"
"0.6","3.0","0.8999999999999999","0.126","9.999817016853735"
"0.6","3.0","0.8999999999999999","0.151","9.999817016853735"
"0.6","3.0","0.8999999999999999","0.176","9.999817016853735"
"0.6","3.0","0.8999999999999999","0.20099999999999998","9.999817016853735"
"0.6","3.0","0.8999999999999999","0.22599999999999998","9.999817016853735"
"0.6","3.0","0.8999999999999999","0.251","9.999817016853735"
"0.6","3.0","0.8999999999999999","0.276","9.999817016853735"
"0.6","3.0","0.9999999999999999","0.001","9.999947130300853"
"0.6","3.0","0.9999999999999999","0.026000000000000002","9.999947130300853"
"0.6","3.0","0.9999999999999999","0.051000000000000004","9.999947130300853"
"0.6","3.0","0.9999999999999999","0.07600000000000001","9.999947130300853"
"0.6","3.0","0.9999999999999999","0.101","9.999947130300853"
"0.6","3.0","0.9999999999999999","0.126","9.999947130300853"
"0.6","3.0","0.9999999999999999","0.151","9.999947130300853"
"0.6","3.0","0.9999999999999999","0.176","9.999947130300853"
"0.6","3.0","0.9999999999999999","0.20099999999999998","9.999947130300853"
"0.6","3.0","0.9999999999999999","0.22599999999999998","9.999947130300853"
"0.6","3.0","0.9999999999999999","0.251","9.999947130300853"
"0.6","3.0","0.9999999999999999","0.276","9.999947130300853"
"0.7","1.0","0.1","0.001","4.489964153436983"
"0.7","1.0","0.1","0.026000000000000002","7.500508416779153"
"0.7","1.0","0.1","0.051000000000000004","8.134523727871912"
"0.7","1.0","0.1","0.07600000000000001","8.437352197142586"
"0.7","1.0","0.1","0.101","8.626182415616864"
"0.7","1.0","0.1","0.126","8.764704078331395"
"0.7","1.0","0.1","0.151","8.79999652568259"
"0.7","1.0","0.1","0.176","8.817304564147637"
"0.7","1.0","0.1","0.20099999999999998","8.70314384350044"
"0.7","1.0","0.1","0.22599999999999998","8.94380604755853"
"0.7","1.0","0.1","0.251","8.976217360394582"
"0.7","1.0","0.1","0.276","8.941934138400175"
"0.7","1.0","0.2","0.001","8.467063866636703"
"0.7","1.0","0.2","0.026000000000000002","9.492438318230871"
"0.7","1.0","0.2","0.051000000000000004","9.600179094271864"
"0.7","1.0","0.2","0.07600000000000001","9.652421464405997"
"0.7","1.0","0.2","0.101","9.718505511444722"
"0.7","1.0","0.2","0.126","9.706203262781575"
"0.7","1.0","0.2","0.151","9.679877080353776"
"0.7","1.0","0.2","0.176","9.736738119320707"
"0.7","1.0","0.2","0.20099999999999998","9.66381063155219"
"0.7","1.0","0.2","0.22599999999999998","9.68938448569658"
"0.7","1.0","0.2","0.251","9.665372477631026"
"0.7","1.0","0.2","0.276","9.609361227736937"
"0.7","1.0","0.30000000000000004","0.001","9.472391251546751"
"0.7","1.0","0.30000000000000004","0.026000000000000002","9.8337236176936"
"0.7","1.0","0.30000000000000004","0.051000000000000004","9.872876809654588"
"0.7","1.0","0.30000000000000004","0.07600000000000001","9.870575296339691"
"0.7","1.0","0.30000000000000004","0.101","9.830260999830411"
"0.7","1.0","0.30000000000000004","0.126","9.883723653058324"
"0.7","1.0","0.30000000000000004","0.151","9.868885628693578"
"0.7","1.0","0.30000000000000004","0.176","9.871691341524835"
"0.7","1.0","0.30000000000000004","0.20099999999999998","9.869540781641497"
"0.7","1.0","0.30000000000000004","0.22599999999999998","9.85101498048716"
"0.7","1.0","0.30000000000000004","0.251","9.819662339048346"
"0.7","1.0","0.30000000000000004","0.276","9.817299179644248"
"0.7","1.0","0.4","0.001","9.886905158033363"
"0.7","1.0","0.4","0.026000000000000002","9.96627913103588"
"0.7","1.0","0.4","0.051000000000000004","9.971951408383688"
"0.7","1.0","0.4","0.07600000000000001","9.972895566446487"
"0.7","1.0","0.4","0.101","9.968920704434685"
"0.7","1.0","0.4","0.126","9.94479938403315"
"0.7","1.0","0.4","0.151","9.955590192485605"
"0.7","1.0","0.4","0.176","9.94400071990037"
"0.7","1.0","0.4","0.20099999999999998","9.929044290253957"
"0.7","1.0","0.4","0.22599999999999998","9.933206582348166"
"0.7","1.0","0.4","0.251","9.916293761535103"
"0.7","1.0","0.4","0.276","9.91578085068582"
"0.7","1.0","0.5","0.001","9.969266042041971"
"0.7","1.0","0.5","0.026000000000000002","9.990308722959952"
"0.7","1.0","0.5","0.051000000000000004","9.989494764308947"
"0.7","1.0","0.5","0.07600000000000001","9.987491234542048"
"0.7","1.0","0.5","0.101","9.98305220084585"
"0.7","1.0","0.5","0.126","9.979466545601305"
"0.7","1.0","0.5","0.151","9.97533385091873"
"0.7","1.0","0.5","0.176","9.96739927804176"
"0.7","1.0","0.5","0.20099999999999998","9.962644159623157"
"0.7","1.0","0.5","0.22599999999999998","9.960253188828398"
"0.7","1.0","0.5","0.251","9.957011498348814"
"0.7","1.0","0.5","0.276","9.9587700546541"
"0.7","1.0","0.6","0.001","9.994905803020673"
"0.7","1.0","0.6","0.026000000000000002","9.996765195909305"
"0.7","1.0","0.6","0.051000000000000004","9.994237811877046"
"0.7","1.0","0.6","0.07600000000000001","9.992162765989065"
"0.7","1.0","0.6","0.101","9.991349100848204"
"0.7","1.0","0.6","0.126","9.989889258192"
"0.7","1.0","0.6","0.151","9.988426462013212"
"0.7","1.0","0.6","0.176","9.988122205444474"
"0.7","1.0","0.6","0.20099999999999998","9.988292829516832"
"0.7","1.0","0.6","0.22599999999999998","9.988032153362827"
"0.7","1.0","0.6","0.251","9.98822186944639"
"0.7","1.0","0.6","0.276","9.987867967301828"
"0.7","1.0","0.7","0.001","9.999289959223622"
"0.7","1.0","0.7","0.026000000000000002","9.998830583099233"
"0.7","1.0","0.7","0.051000000000000004","9.99778816700018"
"0.7","1.0","0.7","0.07600000000000001","9.997421144377572"
"0.7","1.0","0.7","0.101","9.997132030430691"
"0.7","1.0","0.7","0.126","9.997132030430691"
"0.7","1.0","0.7","0.151","9.997132030430691"
"0.7","1.0","0.7","0.176","9.997132030430691"
"0.7","1.0","0.7","0.20099999999999998","9.997132030430691"
"0.7","1.0","0.7","0.22599999999999998","9.997132030430691"
"0.7","1.0","0.7","0.251","9.997132030430691"
"0.7","1.0","0.7","0.276","9.997132030430691"
"0.7","1.0","0.7999999999999999","0.001","9.99977857257358"
"0.7","1.0","0.7999999999999999","0.026000000000000002","9.999483586711015"
"0.7","1.0","0.7999999999999999","0.051000000000000004","9.999147349377974"
"0.7","1.0","0.7999999999999999","0.07600000000000001","9.999147349377974"
"0.7","1.0","0.7999999999999999","0.101","9.999147349377974"
"0.7","1.0","0.7999999999999999","0.126","9.999147349377974"
"0.7","1.0","0.7999999999999999","0.151","9.999147349377974"
"0.7","1.0","0.7999999999999999","0.176","9.999147349377974"
"0.7","1.0","0.7999999999999999","0.20099999999999998","9.999147349377974"
"0.7","1.0","0.7999999999999999","0.22599999999999998","9.999147349377974"
"0.7","1.0","0.7999999999999999","0.251","9.999147349377974"
"0.7","1.0","0.7999999999999999","0.276","9.999147349377974"
"0.7","1.0","0.8999999999999999","0.001","9.999948867743225"
"0.7","1.0","0.8999999999999999","0.026000000000000002","9.999817425932104"
"0.7","1.0","0.8999999999999999","0.051000000000000004","9.999817463687203"
"0.7","1.0","0.8999999999999999","0.07600000000000001","9.999817152878254"
"0.7","1.0","0.8999999999999999","0.101","9.999817016853735"
"0.7","1.0","0.8999999999999999","0.126","9.999817016853735"
"0.7","1.0","0.8999999999999999","0.151","9.999817016853735"
"0.7","1.0","0.8999999999999999","0.176","9.999817016853735"
"0.7","1.0","0.8999999999999999","0.20099999999999998","9.999817016853735"
